datetime,temperature_C,humidity_pct,feels_like_C,rainfall_mm,wind_speed_kmh,wind_dir_deg,pressure_hpa,cloud_cover_pct,visibility_km,dew_point_C,solar_rad_Wm2,is_daytime,year,month,day,hour,day_of_week,is_weekend,temp_diff,wind_category,feels_hotter,high_humidity,is_rain
2022-09-14 02:00:00,25.6,92.0,28.8,4.0,21.6,236.6,1003.4,100.0,,24.2,0.0,0.0,2022,9,14,2,2,0,-3.2,windy,1,1,1
2022-09-14 03:00:00,25.6,91.7,28.6,6.7,21.8,239.2,1003.3,100.0,,24.2,0.0,0.0,2022,9,14,3,2,0,-3.0,windy,1,1,1
2022-09-14 04:00:00,25.6,90.1,29.0,1.2,18.8,237.5,1003.6,100.0,,23.9,0.0,0.0,2022,9,14,4,2,0,-3.4,windy,1,1,1
2022-09-14 05:00:00,25.4,90.1,28.8,2.8,17.4,236.0,1003.9,100.0,,23.6,0.0,0.0,2022,9,14,5,2,0,-3.4,windy,1,1,1
2022-09-14 06:00:00,25.6,90.6,29.5,1.6,14.0,228.1,1004.7,100.0,,23.9,0.0,1.0,2022,9,14,6,2,0,-3.9,breeze,1,1,1
2022-09-14 07:00:00,25.9,90.9,30.0,1.7,14.8,225.0,1005.1,97.0,,24.3,20.0,1.0,2022,9,14,7,2,0,-4.1,breeze,1,1,1
2022-09-14 08:00:00,26.0,90.4,29.6,7.9,17.9,229.9,1006.2,99.0,,24.2,103.0,1.0,2022,9,14,8,2,0,-3.6,windy,1,1,1
2022-09-14 09:00:00,25.8,90.6,29.1,5.0,20.1,237.4,1006.6,98.0,,24.2,121.0,1.0,2022,9,14,9,2,0,-3.3,windy,1,1,1
2022-09-14 10:00:00,26.4,87.2,29.6,2.6,20.6,227.1,1006.5,67.0,,24.2,218.0,1.0,2022,9,14,10,2,0,-3.2,windy,1,1,1
2022-09-14 11:00:00,27.0,83.2,29.7,3.8,23.9,223.8,1006.3,93.0,,24.0,565.0,1.0,2022,9,14,11,2,0,-2.7,windy,1,1,1
2022-09-14 12:00:00,27.5,84.0,30.8,0.2,22.9,223.7,1005.8,82.0,,24.6,582.0,1.0,2022,9,14,12,2,0,-3.3,windy,1,1,1
2022-09-14 13:00:00,27.2,85.7,30.1,3.6,25.7,224.4,1005.1,98.0,,24.6,579.0,1.0,2022,9,14,13,2,0,-2.9,windy,1,1,1
2022-09-14 14:00:00,26.6,85.4,28.9,5.6,26.7,225.5,1004.3,100.0,,24.0,474.0,1.0,2022,9,14,14,2,0,-2.3,windy,1,1,1
2022-09-14 15:00:00,25.9,89.0,28.0,2.0,27.3,229.8,1004.1,99.0,,24.0,367.0,1.0,2022,9,14,15,2,0,-2.1,windy,1,1,1
2022-09-14 16:00:00,26.5,84.9,28.5,1.2,27.2,232.5,1004.1,100.0,,23.8,239.0,1.0,2022,9,14,16,2,0,-2.0,windy,1,1,1
2022-09-14 17:00:00,26.4,87.7,29.1,1.5,24.0,222.6,1004.3,98.0,,24.2,120.0,1.0,2022,9,14,17,2,0,-2.7,windy,1,1,1
2022-09-14 18:00:00,25.3,91.4,27.9,2.4,22.8,218.0,1004.8,100.0,,23.8,50.0,1.0,2022,9,14,18,2,0,-2.6,windy,1,1,1
2022-09-14 19:00:00,25.7,91.4,28.9,1.2,20.7,215.1,1005.9,100.0,,24.2,0.0,0.0,2022,9,14,19,2,0,-3.2,windy,1,1,1
2022-09-14 20:00:00,25.8,90.6,28.5,6.7,24.0,222.6,1006.4,100.0,,24.2,0.0,0.0,2022,9,14,20,2,0,-2.7,windy,1,1,1
2022-09-14 21:00:00,25.8,90.9,28.2,10.0,25.5,227.3,1007.5,100.0,,24.2,0.0,0.0,2022,9,14,21,2,0,-2.4,windy,1,1,1
2022-09-14 22:00:00,25.6,90.6,28.3,3.6,23.7,224.4,1007.9,100.0,,24.0,0.0,0.0,2022,9,14,22,2,0,-2.7,windy,1,1,1
2022-09-14 23:00:00,25.7,91.7,28.8,1.6,21.9,222.3,1007.6,100.0,,24.2,0.0,0.0,2022,9,14,23,2,0,-3.1,windy,1,1,1
2022-09-15 00:00:00,25.9,88.2,28.7,1.3,21.9,212.9,1007.0,100.0,,23.8,0.0,0.0,2022,9,15,0,3,0,-2.8,windy,1,1,1
2022-09-15 01:00:00,25.8,89.8,28.7,0.6,22.3,217.8,1006.3,100.0,,24.0,0.0,0.0,2022,9,15,1,3,0,-2.9,windy,1,1,1
2022-09-15 02:00:00,25.6,92.0,28.4,3.2,23.0,221.2,1005.7,100.0,,24.2,0.0,0.0,2022,9,15,2,3,0,-2.8,windy,1,1,1
2022-09-15 03:00:00,25.5,90.6,28.0,6.5,24.2,222.0,1005.6,100.0,,23.8,0.0,0.0,2022,9,15,3,3,0,-2.5,windy,1,1,1
2022-09-15 04:00:00,26.0,88.5,28.4,0.3,25.0,223.8,1005.4,100.0,,23.9,0.0,0.0,2022,9,15,4,3,0,-2.4,windy,1,1,1
2022-09-15 05:00:00,25.6,90.9,28.2,0.9,24.1,238.4,1005.2,100.0,,24.0,0.0,0.0,2022,9,15,5,3,0,-2.6,windy,1,1,1
2022-09-15 06:00:00,25.8,87.9,28.4,10.3,23.4,233.1,1005.8,100.0,,23.7,0.0,1.0,2022,9,15,6,3,0,-2.6,windy,1,1,1
2022-09-15 07:00:00,26.2,88.5,29.0,3.9,22.6,232.8,1006.5,100.0,,24.1,32.0,1.0,2022,9,15,7,3,0,-2.8,windy,1,1,1
2022-09-15 08:00:00,25.9,90.4,28.3,7.0,25.9,240.9,1007.5,99.0,,24.2,105.0,1.0,2022,9,15,8,3,0,-2.4,windy,1,1,1
2022-09-15 09:00:00,26.5,86.2,28.4,6.8,28.9,234.1,1008.1,100.0,,24.0,183.0,1.0,2022,9,15,9,3,0,-1.9,windy,1,1,1
2022-09-15 10:00:00,26.7,86.7,28.6,3.8,29.9,236.3,1008.2,100.0,,24.3,328.0,1.0,2022,9,15,10,3,0,-1.9,windy,1,1,1
2022-09-15 11:00:00,26.8,86.0,29.1,2.0,27.8,233.4,1008.0,100.0,,24.3,251.0,1.0,2022,9,15,11,3,0,-2.3,windy,1,1,1
2022-09-15 12:00:00,27.8,83.5,30.0,0.2,30.5,232.2,1007.1,100.0,,24.7,576.0,1.0,2022,9,15,12,3,0,-2.2,storm,1,1,1
2022-09-15 13:00:00,27.4,83.7,29.9,1.8,30.5,234.6,1006.6,100.0,,24.4,680.0,1.0,2022,9,15,13,3,0,-2.5,storm,1,1,1
2022-09-15 14:00:00,27.3,85.5,30.0,2.7,25.8,239.9,1006.2,100.0,,24.6,339.0,1.0,2022,9,15,14,3,0,-2.7,windy,1,1,1
2022-09-15 15:00:00,27.0,87.5,29.7,0.7,26.7,235.5,1005.3,100.0,,24.8,285.0,1.0,2022,9,15,15,3,0,-2.7,windy,1,1,1
2022-09-15 16:00:00,26.4,83.6,28.4,0.3,26.1,245.6,1005.5,100.0,,23.4,193.0,1.0,2022,9,15,16,3,0,-2.0,windy,1,1,1
2022-09-15 17:00:00,26.4,84.4,28.6,1.0,24.2,233.5,1005.5,100.0,,23.5,57.0,1.0,2022,9,15,17,3,0,-2.2,windy,1,1,1
2022-09-15 18:00:00,25.3,90.1,27.9,5.2,22.4,242.2,1006.5,100.0,,23.6,43.0,1.0,2022,9,15,18,3,0,-2.6,windy,1,1,1
2022-09-15 19:00:00,26.4,88.0,29.3,1.0,22.6,245.5,1006.4,100.0,,24.2,0.0,0.0,2022,9,15,19,3,0,-2.9,windy,1,1,1
2022-09-15 20:00:00,25.6,89.8,28.3,4.2,22.2,245.1,1007.0,100.0,,23.8,0.0,0.0,2022,9,15,20,3,0,-2.7,windy,1,1,1
2022-09-15 21:00:00,25.8,88.5,28.6,0.7,22.5,248.4,1007.6,100.0,,23.8,0.0,0.0,2022,9,15,21,3,0,-2.8,windy,1,1,1
2022-09-15 22:00:00,25.4,90.1,28.3,2.8,20.9,243.4,1007.6,100.0,,23.7,0.0,0.0,2022,9,15,22,3,0,-2.9,windy,1,1,1
2022-09-15 23:00:00,25.3,90.1,27.6,1.5,24.4,248.4,1007.2,100.0,,23.6,0.0,0.0,2022,9,15,23,3,0,-2.3,windy,1,1,1
2022-09-16 00:00:00,25.7,90.4,28.4,3.0,23.5,249.3,1006.6,100.0,,24.0,0.0,0.0,2022,9,16,0,4,0,-2.7,windy,1,1,1
2022-09-16 01:00:00,25.2,93.4,27.8,4.3,23.8,252.4,1005.9,100.0,,24.0,0.0,0.0,2022,9,16,1,4,0,-2.6,windy,1,1,1
2022-09-16 02:00:00,25.6,91.4,28.1,7.8,25.9,248.8,1005.3,100.0,,24.2,0.0,0.0,2022,9,16,2,4,0,-2.5,windy,1,1,1
2022-09-16 03:00:00,25.5,92.0,28.1,4.3,24.1,249.9,1004.8,100.0,,24.1,0.0,0.0,2022,9,16,3,4,0,-2.6,windy,1,1,1
2022-09-16 04:00:00,25.4,91.1,27.8,2.9,24.8,253.1,1004.6,100.0,,23.8,0.0,0.0,2022,9,16,4,4,0,-2.4,windy,1,1,1
2022-09-16 05:00:00,25.4,90.1,28.1,2.9,21.4,245.2,1004.9,100.0,,23.6,0.0,0.0,2022,9,16,5,4,0,-2.7,windy,1,1,1
2022-09-16 06:00:00,25.4,91.2,28.7,6.7,19.3,245.8,1005.7,100.0,,23.9,0.0,1.0,2022,9,16,6,4,0,-3.3,windy,1,1,1
2022-09-16 07:00:00,25.6,90.6,28.5,13.9,21.5,247.3,1006.0,98.0,,23.9,11.0,1.0,2022,9,16,7,4,0,-2.9,windy,1,1,1
2022-09-16 08:00:00,26.0,89.8,28.9,12.6,23.1,247.0,1006.9,100.0,,24.2,89.0,1.0,2022,9,16,8,4,0,-2.9,windy,1,1,1
2022-09-16 09:00:00,25.6,92.0,28.5,10.8,23.6,248.5,1007.4,100.0,,24.2,97.0,1.0,2022,9,16,9,4,0,-2.9,windy,1,1,1
2022-09-16 10:00:00,25.9,91.2,29.3,6.5,20.3,253.5,1007.6,100.0,,24.4,158.0,1.0,2022,9,16,10,4,0,-3.4,windy,1,1,1
2022-09-16 11:00:00,26.0,90.9,29.2,6.0,21.0,254.1,1007.4,100.0,,24.4,199.0,1.0,2022,9,16,11,4,0,-3.2,windy,1,1,1
2022-09-16 12:00:00,25.8,90.6,28.7,3.3,22.5,250.4,1006.6,100.0,,24.2,287.0,1.0,2022,9,16,12,4,0,-2.9,windy,1,1,1
2022-09-16 13:00:00,26.1,88.5,29.2,1.5,20.7,252.8,1005.6,100.0,,24.0,243.0,1.0,2022,9,16,13,4,0,-3.1,windy,1,1,1
2022-09-16 14:00:00,25.8,89.0,28.6,2.0,21.2,249.1,1004.8,100.0,,23.8,217.0,1.0,2022,9,16,14,4,0,-2.8,windy,1,1,1
2022-09-16 15:00:00,25.8,87.9,28.9,0.9,19.3,245.8,1004.2,100.0,,23.7,222.0,1.0,2022,9,16,15,4,0,-3.1,windy,1,1,1
2022-09-16 16:00:00,25.2,92.0,28.6,3.3,18.6,251.9,1004.2,100.0,,23.8,140.0,1.0,2022,9,16,16,4,0,-3.4,windy,1,1,1
2022-09-16 17:00:00,25.8,89.5,29.5,0.7,15.4,253.7,1004.2,100.0,,23.9,74.0,1.0,2022,9,16,17,4,0,-3.7,windy,1,1,1
2022-09-16 18:00:00,25.3,91.7,29.2,1.1,14.7,248.5,1004.5,100.0,,23.8,29.0,1.0,2022,9,16,18,4,0,-3.9,breeze,1,1,1
2022-09-16 19:00:00,24.8,93.9,29.3,0.8,10.4,272.0,1005.2,100.0,,23.8,0.0,0.0,2022,9,16,19,4,0,-4.5,breeze,1,1,1
2022-09-16 20:00:00,24.6,93.6,28.6,0.7,12.6,233.1,1005.4,100.0,,23.5,0.0,0.0,2022,9,16,20,4,0,-4.0,breeze,1,1,1
2022-09-16 21:00:00,25.2,90.9,29.7,0.2,9.1,236.3,1005.9,100.0,,23.6,0.0,0.0,2022,9,16,21,4,0,-4.5,breeze,1,1,1
2022-09-16 22:00:00,24.8,93.6,28.6,0.3,14.8,228.9,1006.3,98.0,,23.7,0.0,0.0,2022,9,16,22,4,0,-3.8,breeze,1,1,1
2022-09-16 23:00:00,25.0,91.1,29.3,0.1,9.6,214.3,1006.1,99.0,,23.4,0.0,0.0,2022,9,16,23,4,0,-4.3,breeze,1,1,1
2022-09-17 00:00:00,24.9,91.9,29.2,0.5,9.9,223.5,1005.7,100.0,,23.5,0.0,0.0,2022,9,17,0,5,1,-4.3,breeze,1,1,1
2022-09-17 01:00:00,25.2,91.7,30.0,0.7,7.1,229.1,1005.1,100.0,,23.7,0.0,0.0,2022,9,17,1,5,1,-4.8,breeze,1,1,1
2022-09-17 02:00:00,24.6,92.2,28.7,2.0,11.0,231.6,1004.6,100.0,,23.3,0.0,0.0,2022,9,17,2,5,1,-4.1,breeze,1,1,1
2022-09-17 03:00:00,24.5,93.0,28.6,0.9,10.6,252.2,1004.2,100.0,,23.3,0.0,0.0,2022,9,17,3,5,1,-4.1,breeze,1,1,1
2022-09-17 04:00:00,24.4,92.5,28.8,1.1,8.4,260.1,1004.4,100.0,,23.2,0.0,0.0,2022,9,17,4,5,1,-4.4,breeze,1,1,1
2022-09-17 05:00:00,24.6,91.7,29.1,0.9,8.2,246.8,1004.9,100.0,,23.2,0.0,0.0,2022,9,17,5,5,1,-4.5,breeze,1,1,1
2022-09-17 06:00:00,24.3,93.0,27.9,2.5,13.5,223.9,1005.7,100.0,,23.1,0.0,1.0,2022,9,17,6,5,1,-3.6,breeze,1,1,1
2022-09-17 07:00:00,24.8,91.4,28.9,2.1,11.2,219.8,1006.1,100.0,,23.4,26.0,1.0,2022,9,17,7,5,1,-4.1,breeze,1,1,1
2022-09-17 08:00:00,25.6,87.7,29.0,0.5,15.4,190.8,1006.9,100.0,,23.4,130.0,1.0,2022,9,17,8,5,1,-3.4,windy,1,1,1
2022-09-17 09:00:00,26.0,87.4,29.9,0.7,13.2,202.4,1007.8,100.0,,23.7,282.0,1.0,2022,9,17,9,5,1,-3.9,breeze,1,1,1
2022-09-17 10:00:00,26.2,85.9,29.8,0.3,16.0,194.3,1007.8,100.0,,23.6,338.0,1.0,2022,9,17,10,5,1,-3.6,windy,1,1,1
2022-09-17 11:00:00,25.9,84.6,28.8,1.4,18.4,210.6,1007.5,80.0,,23.1,450.0,1.0,2022,9,17,11,5,1,-2.9,windy,1,1,1
2022-09-17 12:00:00,27.2,83.4,31.4,1.1,16.0,224.1,1006.7,63.0,,24.1,631.0,1.0,2022,9,17,12,5,1,-4.2,windy,1,1,1
2022-09-17 13:00:00,26.3,86.9,30.4,1.8,17.1,227.6,1005.9,74.0,,24.0,646.0,1.0,2022,9,17,13,5,1,-4.1,windy,1,1,1
2022-09-17 14:00:00,27.4,82.2,31.7,0.1,18.1,224.2,1005.1,42.0,,24.0,723.0,1.0,2022,9,17,14,5,1,-4.3,windy,1,1,1
2022-09-17 15:00:00,27.0,80.9,30.0,0.5,20.2,228.6,1004.6,55.0,,23.4,611.0,1.0,2022,9,17,15,5,1,-3.0,windy,1,1,1
2022-09-17 16:00:00,26.5,80.4,29.3,1.5,18.1,238.8,1004.6,82.0,,22.8,341.0,1.0,2022,9,17,16,5,1,-2.8,windy,1,1,1
2022-09-17 17:00:00,24.9,89.8,28.2,1.0,15.5,248.2,1005.6,100.0,,23.1,188.0,1.0,2022,9,17,17,5,1,-3.3,windy,1,1,1
2022-09-17 18:00:00,24.4,93.6,28.1,5.7,13.7,240.1,1006.1,100.0,,23.3,30.0,1.0,2022,9,17,18,5,1,-3.7,breeze,1,1,1
2022-09-17 19:00:00,24.6,92.8,29.4,4.7,6.4,231.8,1006.6,100.0,,23.4,0.0,0.0,2022,9,17,19,5,1,-4.8,breeze,1,1,1
2022-09-17 20:00:00,24.2,94.2,28.4,3.4,10.0,232.3,1006.9,100.0,,23.2,0.0,0.0,2022,9,17,20,5,1,-4.2,breeze,1,1,1
2022-09-17 21:00:00,24.5,93.6,29.3,0.9,6.7,164.5,1007.8,100.0,,23.4,0.0,0.0,2022,9,17,21,5,1,-4.8,breeze,1,1,1
2022-09-17 22:00:00,24.8,94.2,29.7,1.4,6.9,171.0,1008.0,100.0,,23.8,0.0,0.0,2022,9,17,22,5,1,-4.9,breeze,1,1,1
2022-09-17 23:00:00,24.7,95.0,29.0,0.9,11.4,198.4,1007.9,100.0,,23.8,0.0,0.0,2022,9,17,23,5,1,-4.3,breeze,1,1,1
2022-09-18 00:00:00,24.6,91.9,28.4,1.0,12.7,208.7,1007.5,89.0,,23.2,0.0,0.0,2022,9,18,0,6,1,-3.8,breeze,1,1,1
2022-09-18 01:00:00,24.7,92.2,28.6,0.3,12.6,207.3,1006.9,77.0,,23.4,0.0,0.0,2022,9,18,1,6,1,-3.9,breeze,1,1,1
2022-09-18 02:00:00,24.8,90.0,28.7,0.5,12.0,212.7,1006.4,100.0,,23.1,0.0,0.0,2022,9,18,2,6,1,-3.9,breeze,1,1,1
2022-09-18 03:00:00,24.8,92.2,28.9,1.2,10.9,214.2,1006.1,100.0,,23.4,0.0,0.0,2022,9,18,3,6,1,-4.1,breeze,1,1,1
2022-09-18 04:00:00,24.8,92.2,28.9,3.6,11.2,219.8,1006.3,100.0,,23.4,0.0,0.0,2022,9,18,4,6,1,-4.1,breeze,1,1,1
2022-09-18 05:00:00,24.9,93.6,29.3,3.3,10.5,262.1,1006.5,100.0,,23.8,0.0,0.0,2022,9,18,5,6,1,-4.4,breeze,1,1,1
2022-09-18 06:00:00,24.6,93.9,28.4,7.7,13.7,251.6,1007.7,100.0,,23.5,0.0,1.0,2022,9,18,6,6,1,-3.8,breeze,1,1,1
2022-09-18 07:00:00,25.0,91.1,29.3,4.2,9.4,272.2,1008.1,100.0,,23.4,7.0,1.0,2022,9,18,7,6,1,-4.3,breeze,1,1,1
2022-09-18 08:00:00,25.0,92.5,29.5,2.7,9.5,278.7,1008.8,100.0,,23.6,33.0,1.0,2022,9,18,8,6,1,-4.5,breeze,1,1,1
2022-09-18 09:00:00,25.2,92.5,30.0,5.4,8.3,267.5,1009.5,100.0,,23.8,43.0,1.0,2022,9,18,9,6,1,-4.8,breeze,1,1,1
2022-09-18 10:00:00,25.5,89.8,29.9,7.2,10.1,263.9,1009.2,100.0,,23.7,142.0,1.0,2022,9,18,10,6,1,-4.4,breeze,1,1,1
2022-09-18 11:00:00,25.2,91.1,29.9,4.0,8.7,265.2,1009.0,100.0,,23.7,139.0,1.0,2022,9,18,11,6,1,-4.7,breeze,1,1,1
2022-09-18 12:00:00,25.5,90.3,29.8,2.5,11.2,268.2,1008.5,100.0,,23.8,207.0,1.0,2022,9,18,12,6,1,-4.3,breeze,1,1,1
2022-09-18 13:00:00,25.7,88.7,29.6,0.3,14.2,262.7,1007.7,100.0,,23.7,207.0,1.0,2022,9,18,13,6,1,-3.9,breeze,1,1,1
2022-09-18 14:00:00,26.5,84.1,30.0,0.3,16.0,277.8,1006.9,98.0,,23.6,426.0,1.0,2022,9,18,14,6,1,-3.5,windy,1,1,1
2022-09-18 15:00:00,26.2,84.1,29.9,0.4,14.4,301.7,1006.4,100.0,,23.4,318.0,1.0,2022,9,18,15,6,1,-3.7,breeze,1,1,1
2022-09-18 16:00:00,25.9,85.9,29.9,0.6,11.7,280.6,1006.7,100.0,,23.4,179.0,1.0,2022,9,18,16,6,1,-4.0,breeze,1,1,1
2022-09-18 17:00:00,25.3,88.4,30.0,0.3,6.4,243.4,1007.2,100.0,,23.2,168.0,1.0,2022,9,18,17,6,1,-4.7,breeze,1,1,1
2022-09-18 18:00:00,24.2,85.4,27.6,5.3,8.3,267.5,1007.9,97.0,,21.6,54.0,1.0,2022,9,18,18,6,1,-3.4,breeze,1,1,1
2022-09-18 19:00:00,24.0,87.5,28.2,4.6,4.0,264.8,1008.5,100.0,,21.8,0.0,0.0,2022,9,18,19,6,1,-4.2,calm,1,1,1
2022-09-18 20:00:00,24.1,92.5,29.2,3.9,1.8,258.7,1009.0,100.0,,22.8,0.0,0.0,2022,9,18,20,6,1,-5.1,calm,1,1,1
2022-09-18 21:00:00,24.4,91.9,29.6,1.4,2.9,209.7,1009.8,100.0,,23.0,0.0,0.0,2022,9,18,21,6,1,-5.2,calm,1,1,1
2022-09-18 22:00:00,24.6,93.0,29.4,0.7,5.8,172.9,1010.0,100.0,,23.4,0.0,0.0,2022,9,18,22,6,1,-4.8,breeze,1,1,1
2022-09-18 23:00:00,24.7,91.7,29.4,0.4,6.2,215.5,1009.7,100.0,,23.2,0.0,0.0,2022,9,18,23,6,1,-4.7,breeze,1,1,1
2022-09-19 00:00:00,24.6,93.0,29.1,0.2,8.1,212.3,1009.0,100.0,,23.4,0.0,0.0,2022,9,19,0,0,0,-4.5,breeze,1,1,1
2022-09-19 01:00:00,24.6,93.3,29.3,0.1,7.9,223.2,1008.2,100.0,,23.5,0.0,0.0,2022,9,19,1,0,0,-4.7,breeze,1,1,1
2022-09-19 02:00:00,24.6,90.8,29.2,0.7,6.8,238.0,1007.5,100.0,,23.0,0.0,0.0,2022,9,19,2,0,0,-4.6,breeze,1,1,1
2022-09-19 03:00:00,24.4,91.9,29.3,0.6,4.1,254.7,1007.3,100.0,,23.0,0.0,0.0,2022,9,19,3,0,0,-4.9,calm,1,1,1
2022-09-19 04:00:00,24.4,92.5,29.4,0.2,4.0,259.7,1007.4,100.0,,23.1,0.0,0.0,2022,9,19,4,0,0,-5.0,calm,1,1,1
2022-09-19 05:00:00,24.8,85.0,29.7,0.0,0.0,270.0,1007.5,71.0,,22.0,0.0,0.0,2022,9,19,5,0,0,-4.9,,1,1,0
2022-09-19 06:00:00,24.2,92.5,29.1,0.1,2.9,150.3,1007.9,98.0,,22.8,0.0,1.0,2022,9,19,6,0,0,-4.9,calm,1,1,1
2022-09-19 07:00:00,25.0,87.6,30.0,0.1,2.9,172.9,1008.4,36.0,,22.8,50.0,1.0,2022,9,19,7,0,0,-5.0,calm,1,1,1
2022-09-19 08:00:00,25.9,84.1,30.7,0.0,4.7,237.5,1009.4,53.0,,23.0,221.0,1.0,2022,9,19,8,0,0,-4.8,calm,1,1,0
2022-09-19 09:00:00,26.6,81.4,30.8,0.0,8.6,267.6,1009.9,94.0,,23.1,397.0,1.0,2022,9,19,9,0,0,-4.2,breeze,1,1,0
2022-09-19 10:00:00,26.0,82.3,29.6,0.4,11.5,271.8,1010.0,91.0,,22.7,463.0,1.0,2022,9,19,10,0,0,-3.6,breeze,1,1,1
2022-09-19 11:00:00,26.6,80.2,30.6,0.2,11.6,253.8,1009.5,93.0,,23.0,579.0,1.0,2022,9,19,11,0,0,-4.0,breeze,1,1,1
2022-09-19 12:00:00,27.6,77.9,32.5,0.0,13.6,257.8,1009.0,52.0,,23.4,747.0,1.0,2022,9,19,12,0,0,-4.9,breeze,1,1,0
2022-09-19 13:00:00,27.8,74.3,31.7,0.1,17.3,273.6,1008.0,62.0,,22.8,748.0,1.0,2022,9,19,13,0,0,-3.9,windy,1,1,1
2022-09-19 14:00:00,27.6,74.0,30.2,0.1,19.2,275.4,1007.2,87.0,,22.5,595.0,1.0,2022,9,19,14,0,0,-2.6,windy,1,1,1
2022-09-19 15:00:00,27.6,72.9,30.2,0.0,17.6,280.6,1006.8,77.0,,22.4,453.0,1.0,2022,9,19,15,0,0,-2.6,windy,1,1,0
2022-09-19 16:00:00,27.6,72.7,30.3,0.0,15.9,288.4,1006.9,74.0,,22.2,324.0,1.0,2022,9,19,16,0,0,-2.7,windy,1,1,0
2022-09-19 17:00:00,26.9,76.6,30.9,0.0,8.3,272.5,1007.9,74.0,,22.4,165.0,1.0,2022,9,19,17,0,0,-4.0,breeze,1,1,0
2022-09-19 18:00:00,26.5,76.4,30.3,0.0,7.6,278.1,1008.0,83.0,,22.0,40.0,1.0,2022,9,19,18,0,0,-3.8,breeze,1,1,0
2022-09-19 19:00:00,26.2,77.9,30.2,0.0,6.1,273.4,1008.6,100.0,,22.0,0.0,0.0,2022,9,19,19,0,0,-4.0,breeze,1,1,0
2022-09-19 20:00:00,26.0,79.4,30.2,0.0,5.8,277.1,1009.0,80.0,,22.2,0.0,0.0,2022,9,19,20,0,0,-4.2,breeze,1,1,0
2022-09-19 21:00:00,25.4,83.0,29.7,0.0,5.8,270.0,1009.4,100.0,,22.4,0.0,0.0,2022,9,19,21,0,0,-4.3,breeze,1,1,0
2022-09-19 22:00:00,24.8,86.8,28.8,0.0,7.3,281.3,1009.4,100.0,,22.4,0.0,0.0,2022,9,19,22,0,0,-4.0,breeze,1,1,0
2022-09-19 23:00:00,25.4,84.0,29.8,0.1,5.0,300.3,1009.4,100.0,,22.4,0.0,0.0,2022,9,19,23,0,0,-4.4,calm,1,1,1
2022-09-20 00:00:00,25.0,86.6,29.6,0.0,4.8,257.0,1008.7,100.0,,22.6,0.0,0.0,2022,9,20,0,1,0,-4.6,calm,1,1,0
2022-09-20 01:00:00,24.6,89.5,29.1,0.0,5.6,255.1,1008.1,100.0,,22.8,0.0,0.0,2022,9,20,1,1,0,-4.5,breeze,1,1,0
2022-09-20 02:00:00,24.3,90.8,28.7,0.0,6.3,283.2,1007.4,99.0,,22.7,0.0,0.0,2022,9,20,2,1,0,-4.4,breeze,1,1,0
2022-09-20 03:00:00,24.4,90.5,28.9,0.2,5.4,317.7,1007.1,100.0,,22.7,0.0,0.0,2022,9,20,3,1,0,-4.5,breeze,1,1,1
2022-09-20 04:00:00,24.3,92.5,29.2,0.1,4.1,315.0,1007.1,100.0,,23.0,0.0,0.0,2022,9,20,4,1,0,-4.9,calm,1,1,1
2022-09-20 05:00:00,24.6,92.2,29.8,0.1,2.9,330.3,1007.7,100.0,,23.2,0.0,0.0,2022,9,20,5,1,0,-5.2,calm,1,1,1
2022-09-20 06:00:00,24.4,91.4,29.3,0.5,3.1,315.0,1008.1,90.0,,22.8,0.0,1.0,2022,9,20,6,1,0,-4.9,calm,1,1,1
2022-09-20 07:00:00,24.6,91.7,29.7,0.8,3.6,323.1,1008.6,100.0,,23.2,20.0,1.0,2022,9,20,7,1,0,-5.1,calm,1,1,1
2022-09-20 08:00:00,25.1,87.9,30.4,0.2,1.3,326.3,1009.4,100.0,,23.0,73.0,1.0,2022,9,20,8,1,0,-5.3,calm,1,1,1
2022-09-20 09:00:00,25.6,85.6,30.7,0.2,2.6,285.9,1009.7,100.0,,23.0,139.0,1.0,2022,9,20,9,1,0,-5.1,calm,1,1,1
2022-09-20 10:00:00,25.8,84.8,30.7,0.3,4.1,285.3,1010.0,100.0,,23.0,162.0,1.0,2022,9,20,10,1,0,-4.9,calm,1,1,1
2022-09-20 11:00:00,26.2,83.1,30.8,0.2,5.7,288.4,1009.6,100.0,,23.0,291.0,1.0,2022,9,20,11,1,0,-4.6,breeze,1,1,1
2022-09-20 12:00:00,25.8,83.3,29.9,0.4,9.3,283.5,1009.1,100.0,,22.8,294.0,1.0,2022,9,20,12,1,0,-4.1,breeze,1,1,1
2022-09-20 13:00:00,25.7,85.1,29.8,0.6,9.3,285.6,1007.9,100.0,,23.0,322.0,1.0,2022,9,20,13,1,0,-4.1,breeze,1,1,1
2022-09-20 14:00:00,25.3,85.5,28.7,1.0,13.2,295.9,1007.1,100.0,,22.7,247.0,1.0,2022,9,20,14,1,0,-3.4,breeze,1,1,1
2022-09-20 15:00:00,25.5,87.4,29.6,1.2,10.7,289.7,1006.3,100.0,,23.2,178.0,1.0,2022,9,20,15,1,0,-4.1,breeze,1,1,1
2022-09-20 16:00:00,26.0,84.6,29.8,0.2,12.1,292.8,1005.9,100.0,,23.2,218.0,1.0,2022,9,20,16,1,0,-3.8,breeze,1,1,1
2022-09-20 17:00:00,26.2,81.3,29.9,0.1,11.4,294.1,1006.5,100.0,,22.8,81.0,1.0,2022,9,20,17,1,0,-3.7,breeze,1,1,1
